video_id,date,views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category,device,country,ad_revenue_usd
vid_1331,50:41.0,9857,481,187,29636.54563,15.45127063,211472,Education,TV,DE,202.5625472
vid_1497,50:41.0,10126,1073,342,22950.27648,26.97119749,449605,Gaming,Tablet,UK,185.2804406
vid_3474,50:41.0,10006,1856,188,33192.36844,5.501426156,688645,Gaming,Mobile,AU,243.752746
vid_1349,50:41.0,9984,589,161,,11.79941224,242039,Entertainment,Desktop,DE,143.140926
vid_3071,50:41.0,10053,769,121,37254.43419,26.17602886,120897,Music,Mobile,AU,243.3141839
vid_4681,50:41.0,10088,1545,270,,20.77131088,292768,Entertainment,Tablet,DE,265.1567964
vid_2832,50:41.0,10074,,208,42437.38126,6.481521555,716780,Lifestyle,TV,AU,272.7228117
vid_3471,50:41.0,9926,1622,235,,2.800285488,108134,Entertainment,Desktop,UK,320.8025168
vid_2656,50:41.0,9803,1271,149,51470.30367,23.38390127,155149,Tech,Desktop,CA,318.1421062
vid_4931,50:41.0,9961,,203,36043.89469,16.06847385,981064,Lifestyle,Mobile,CA,231.7824295
vid_3444,50:41.0,9921,892,105,42076.10893,11.05852602,111056,Music,TV,US,267.1974163
vid_799,50:41.0,9877,825,63,52375.24711,14.67236292,391150,Tech,Mobile,DE,313.650392
vid_2192,50:41.0,10102,1096,432,33378.27862,14.37326496,962972,Music,Desktop,US,236.2607501
vid_3927,50:41.0,10031,,435,38025.86739,5.428559191,166483,Tech,Mobile,UK,268.372257
vid_4835,50:41.0,9981,744,337,21815.86095,29.57325716,141562,Music,Tablet,DE,173.4361154
vid_306,50:41.0,10083,276,436,28703.66638,15.76894919,633587,Entertainment,TV,AU,200.098247
vid_311,50:41.0,10116,,151,30869.52837,16.60844227,629414,Education,TV,AU,223.6467355
vid_1423,50:41.0,9946,829,400,14951.65023,14.94941339,948724,Tech,TV,DE,143.4359135
vid_3746,50:41.0,9995,368,191,51900.38749,19.85617299,13970,Tech,Mobile,DE,306.3718369
vid_480,50:41.0,10155,1112,244,55229.73528,11.19488685,779089,Gaming,TV,CA,336.6001484
vid_2204,50:41.0,9826,1208,270,32194.44439,26.34145453,799059,Entertainment,TV,UK,228.3820853
vid_3093,50:41.0,10052,1393,390,53079.05482,10.5719858,343872,Lifestyle,TV,IN,333.2630176
vid_2345,50:41.0,9940,655,94,55081.05009,16.6782043,317663,Lifestyle,Mobile,UK,324.3462095
vid_110,50:41.0,10082,614,136,55550.66621,24.74172817,834987,Tech,TV,UK,327.3172946
vid_4456,50:41.0,10049,1886,264,20206.93148,22.06486517,43651,Gaming,Desktop,DE,184.5783464
vid_3456,50:41.0,9982,697,136,58745.72506,2.095322528,400825,Lifestyle,TV,IN,343.2860244
vid_1828,50:41.0,10149,1047,363,15990.46222,13.51863305,480354,Tech,Mobile,US,152.5020502
vid_4617,50:41.0,10180,443,226,27558.49342,28.1039923,275303,Education,Desktop,CA,194.4656402
vid_1722,50:41.0,10056,537,209,28131.18248,24.76931932,65574,Entertainment,Desktop,UK,197.8429406
vid_2613,50:41.0,10054,1800,478,51078.27498,12.63524474,358818,Lifestyle,Tablet,DE,332.3484299
vid_4958,50:41.0,10061,967,145,33640.24112,15.3433427,447252,Entertainment,Desktop,UK,230.132217
vid_3566,50:41.0,10001,1756,262,48279.57998,20.05056452,166116,Gaming,TV,CA,314.40902
vid_3759,50:41.0,10043,1544,153,42431.73503,17.64756775,940472,Gaming,Mobile,IN,281.5408428
vid_2906,50:41.0,10052,1643,327,38133.06758,25.1589113,133949,Gaming,TV,UK,266.0136624
vid_4510,50:41.0,10040,1170,445,16449.28281,16.41173167,141986,Gaming,Tablet,AU,157.6206507
vid_1111,50:41.0,9996,843,411,42227.14086,11.23175995,664655,Lifestyle,Tablet,DE,272.7173907
vid_1124,50:41.0,10129,537,,25660.16456,3.133583984,717550,Music,TV,IN,189.7188826
vid_4198,50:41.0,10189,604,,49077.54459,2.152207527,449858,Gaming,Mobile,AU,298.147662
vid_233,50:41.0,10070,305,491,55095.7563,24.32596734,597882,Lifestyle,Mobile,DE,325.9006991
vid_2703,50:41.0,10029,1810,425,23693.50652,4.208380205,383494,Lifestyle,Desktop,CA,202.3726459
vid_1950,50:41.0,10058,390,251,17838.60423,6.100368683,608984,Tech,Mobile,CA,147.523962
vid_4008,50:41.0,9937,1258,337,42923.83708,27.63389928,450567,Gaming,Desktop,DE,281.5554638
vid_1376,50:41.0,10013,548,,58952.72706,14.27437836,724640,Education,Mobile,US,344.0625306
vid_2210,50:41.0,10102,1749,447,50814.5111,22.83715803,519946,Gaming,TV,CA,329.9456416
vid_3402,50:41.0,10039,559,413,52477.70813,9.454936645,322306,Gaming,Desktop,AU,316.4212694
vid_1088,50:41.0,10082,843,444,31062.34284,7.026602586,339685,Music,Mobile,AU,221.0958285
vid_4652,50:41.0,10079,934,57,39172.03455,3.41700135,48022,Music,Tablet,IN,254.226172
vid_2390,50:41.0,9923,734,175,41889.71451,20.35364147,771901,Gaming,Mobile,IN,264.8165869
vid_1909,50:41.0,9897,1003,182,24863.43467,10.27492795,242959,Lifestyle,TV,IN,189.1538221
vid_546,50:41.0,10041,234,119,56371.30841,26.43760648,956187,Music,Mobile,AU,324.1492365
vid_3168,50:41.0,9873,755,49,42251.33558,27.20621399,528012,Lifestyle,Mobile,AU,264.4562707
vid_1751,50:41.0,9913,1448,94,40314.18235,26.46762046,780272,Music,Tablet,UK,268.2161744
vid_104,50:41.0,9977,719,470,54871.79768,26.25344569,757179,Tech,Tablet,DE,331.1149011
vid_2397,50:41.0,9958,478,,29596.94352,4.414722745,755922,Entertainment,Tablet,AU,206.5114353
vid_64,50:41.0,10152,253,488,24972.41417,26.68208059,467850,Lifestyle,Desktop,UK,183.3650757
vid_2847,50:41.0,10086,1110,374,33833.38183,6.482711001,985428,Entertainment,Mobile,CA,237.5667406
vid_1496,50:41.0,9968,543,247,35144.49561,11.7172978,982957,Music,Tablet,IN,231.2051845
vid_346,50:41.0,9888,755,98,39766.5108,3.758924512,55766,Lifestyle,Desktop,UK,253.6618118
vid_4448,50:41.0,9833,611,354,30449.97865,15.73144172,504164,Music,TV,UK,211.3771004
vid_4360,50:41.0,10087,328,402,35485.64135,23.45129881,942502,Music,Tablet,IN,232.4023239
vid_3148,50:41.0,9798,1131,462,51639.32444,22.24038513,794564,Music,Mobile,AU,321.8863206
vid_2127,50:41.0,9966,490,471,54817.15908,18.2558783,931606,Gaming,TV,UK,326.8812748
vid_2407,50:41.0,9900,1721,93,38685.23247,12.16287333,425684,Lifestyle,Tablet,UK,265.1436568
vid_775,50:41.0,9774,1734,112,44685.89141,29.37980491,718004,Lifestyle,TV,UK,293.3274632
vid_1952,50:41.0,10010,1757,92,39766.71255,15.86629487,622872,Music,Mobile,IN,271.4170338
vid_2342,50:41.0,9894,1385,418,32632.04059,13.33091514,730859,Music,TV,IN,236.3853444
vid_2792,50:41.0,9858,383,447,32304.06317,21.71359353,615162,Tech,Tablet,CA,217.9282153
vid_1285,50:41.0,9943,1341,210,38785.88003,3.293661938,286264,Tech,Tablet,IN,261.3219365
vid_1571,50:41.0,10206,2039,,50591.10199,18.15711114,821535,Music,Mobile,AU,327.715517
vid_3547,50:41.0,10212,317,485,17168.80985,3.127855516,816356,Education,Mobile,CA,147.9357568
vid_3624,50:41.0,10077,1787,,,28.39653186,331912,Tech,TV,AU,194.077135
vid_4953,50:41.0,10145,1253,246,16558.61603,12.03391389,803507,Music,Desktop,CA,156.6894644
vid_1228,50:41.0,9834,1528,356,26722.54286,22.59737106,231118,Gaming,Desktop,AU,209.6043585
vid_1843,50:41.0,10159,980,465,55603.70852,3.555579858,72714,Education,TV,CA,339.9137745
vid_350,50:41.0,10085,1330,246,17298.99942,25.16590107,219750,Lifestyle,TV,AU,161.1908309
vid_91,50:41.0,10070,384,289,17255.37359,21.79422157,874801,Tech,TV,IN,145.3868203
vid_2471,50:41.0,10180,1376,72,20976.67324,25.61086596,180393,Lifestyle,Tablet,IN,176.8243616
vid_3879,50:41.0,10029,1530,166,52179.74645,5.961804506,897208,Music,TV,CA,327.4080576
vid_3720,50:41.0,10114,568,146,59885.7961,2.111142456,135310,Education,TV,AU,347.303407
vid_1517,50:41.0,9999,1568,211,22865.19541,23.79328905,287920,Education,TV,DE,190.4737992
vid_2687,50:41.0,10117,1953,327,55806.67034,6.454043008,554812,Entertainment,TV,AU,355.003248
vid_3482,50:41.0,9983,1013,260,37123.75506,9.920975638,233270,Tech,TV,AU,248.9161208
vid_848,50:41.0,9999,990,,51389.22127,27.26659454,942266,Music,Tablet,DE,315.6873539
vid_4269,50:41.0,9915,,326,24322.82209,16.16701777,588153,Tech,Desktop,CA,185.1520102
vid_1,50:41.0,10062,1973,445,55640.71163,12.08115329,614128,Tech,Mobile,DE,356.3061127
vid_4162,50:41.0,10001,1723,295,33797.22771,3.618523112,1709,Lifestyle,Mobile,AU,246.1314535
vid_4854,50:41.0,9915,1371,443,44135.75977,10.1262678,327330,Gaming,Desktop,CA,290.9185181
vid_3784,50:41.0,10035,775,402,29957.71966,9.177892167,411239,Tech,Tablet,US,213.7525459
vid_2381,50:41.0,9916,1743,228,42343.61791,8.075850609,638817,Education,Desktop,IN,285.173026
vid_40,50:41.0,9899,311,273,38782.77122,21.74768092,787991,Tech,Tablet,UK,244.457853
vid_179,50:41.0,10131,1656,411,24176.2358,29.47455219,243045,Tech,TV,DE,202.2924752
vid_3114,50:41.0,10107,1154,463,41150.58034,16.93711408,897732,Music,Mobile,CA,274.4592702
vid_293,50:41.0,9980,1340,239,40211.54514,23.30272205,432682,Tech,Desktop,DE,268.7173159
vid_2368,50:41.0,9983,1745,388,33701.08427,10.13471857,803909,Entertainment,TV,US,247.5609403
vid_3907,50:41.0,10105,540,263,22633.10763,18.10884645,102547,Education,TV,DE,173.1570589
vid_1510,50:41.0,10102,,72,44647.23842,20.84597813,73168,Gaming,Mobile,DE,268.4716554
vid_2209,50:41.0,9868,1690,478,51178.61685,21.49311576,537587,Education,TV,US,329.9617533
vid_886,50:41.0,9976,1092,124,45412.4706,13.35442316,794772,Tech,Desktop,AU,286.9774142
vid_3731,50:41.0,9935,1415,401,45002.41394,9.422559972,386131,Gaming,Desktop,UK,295.1429727
vid_1148,50:41.0,9904,1740,308,18194.5926,21.74213354,228341,Tech,Tablet,US,172.582486
vid_1861,50:41.0,10131,405,247,47496.33752,9.250115635,239540,Lifestyle,Desktop,UK,287.9158233
vid_3340,50:41.0,9917,1547,125,24594.51466,24.97695738,847893,Music,TV,CA,196.3604376
vid_3783,50:41.0,9917,988,145,,3.973072122,381837,Lifestyle,Mobile,AU,219.8103083
vid_2536,50:41.0,10089,1835,395,34925.88212,29.56549117,167070,Education,Tablet,AU,255.5547682
vid_1379,50:41.0,10004,1011,202,41855.5296,26.14507407,801803,Education,TV,US,270.3024179
vid_1396,50:41.0,10003,1651,486,25810.12629,21.94860037,604728,Education,TV,US,210.5316946
vid_2936,50:41.0,9890,1164,78,24190.12349,7.888272414,368561,Lifestyle,Desktop,IN,186.9226789
vid_4066,50:41.0,9985,796,348,42844.05002,23.79702829,954038,Music,TV,UK,273.6779079
vid_2903,50:41.0,10087,348,267,18978.4124,29.71853183,329950,Education,Mobile,US,152.6018585
vid_914,50:41.0,9882,1121,308,31087.60176,22.46106312,918185,Education,TV,CA,222.613438
vid_1849,50:41.0,9979,1499,290,44647.56503,5.600018169,663158,Gaming,Mobile,CA,293.2352236
vid_2874,50:41.0,10048,1785,396,48144.06784,14.80002741,915727,Tech,TV,AU,316.8165701
vid_4526,50:41.0,10053,1387,242,52884.14485,25.38172579,423757,Education,Mobile,CA,329.7024658
vid_3974,50:41.0,9896,744,241,51725.05477,17.63044825,120319,Music,TV,DE,312.3512076
vid_741,50:41.0,10179,1552,164,52780.54623,15.94182005,76671,Tech,Tablet,UK,331.3658555
vid_1305,50:41.0,10032,1193,271,52663.03053,3.549680887,787980,Lifestyle,Tablet,AU,325.714683
vid_3032,50:41.0,10082,1382,283,43001.23294,25.70096888,903241,Gaming,Tablet,UK,283.878971
vid_2390,50:41.0,10046,,104,47240.55847,23.37709616,56457,Lifestyle,Mobile,CA,309.1778011
vid_2809,50:41.0,9999,1761,274,35964.37235,29.96764662,360866,Entertainment,Mobile,UK,256.6302984
vid_4004,50:41.0,9987,675,140,15122.78055,22.44022286,850544,Tech,Tablet,US,137.3407758
vid_3590,50:41.0,10021,1498,270,45317.17803,23.46010478,282613,Gaming,Mobile,CA,296.2500401
vid_330,50:41.0,10010,585,196,33050.17943,5.29622238,242127,Entertainment,TV,DE,221.3956065
vid_3169,50:41.0,10202,947,493,39143.43637,10.80572979,328938,Music,Desktop,DE,262.4493444
vid_3613,50:41.0,9959,1549,283,44768.07272,26.01570809,502592,Lifestyle,Mobile,UK,294.4382097
vid_922,50:41.0,9969,430,477,33301.52635,22.19329218,810715,Music,Desktop,UK,224.5325708
vid_4009,50:41.0,10174,1555,505,56677.69355,27.14964022,29947,Entertainment,Desktop,UK,355.6254929
vid_3057,50:41.0,9941,1563,134,42317.44848,12.11427266,536397,Entertainment,TV,UK,280.4705746
vid_4078,50:41.0,10033,1299,370,24086.64344,12.26332075,792000,Tech,TV,US,194.5189041
vid_4283,50:41.0,10135,463,434,15277.90491,25.32608697,8530,Entertainment,Desktop,US,140.2526161
vid_4734,50:41.0,10082,1104,348,18445.08786,3.724105783,939551,Education,TV,DE,164.4472429
vid_3191,50:41.0,9854,,286,43159.7393,22.66865868,238817,Music,Mobile,UK,286.2570111
vid_4395,50:41.0,10080,479,360,30059.93412,16.39034966,657633,Tech,Desktop,IN,208.6595822
vid_3679,50:41.0,10134,1642,327,57847.71899,15.77480728,871911,Gaming,Desktop,US,359.3691548
vid_64,50:41.0,9968,1042,140,29774.96137,3.63288097,561982,Music,Mobile,DE,212.6277658
vid_4034,50:41.0,9919,1419,100,27404.93232,9.185065521,764986,Entertainment,TV,IN,206.9910078
vid_2476,50:41.0,9949,1778,87,38679.62336,16.74300489,220778,Lifestyle,TV,UK,266.2490767
vid_890,50:41.0,9960,1876,129,21923.05521,7.361494869,702897,Education,Tablet,IN,189.7131819
vid_1963,50:41.0,10099,1736,219,51503.12943,12.37532452,464802,Music,TV,UK,329.0343742
vid_223,50:41.0,9992,764,,22325.92713,11.64867047,692511,Education,Desktop,UK,177.7372017
vid_4109,50:41.0,9768,1813,,57443.21038,14.81833637,63380,Tech,Desktop,UK,354.8675866
vid_970,50:41.0,10135,304,169,42315.06878,14.73633458,525373,Entertainment,Tablet,IN,260.4328525
vid_1520,50:41.0,10032,728,217,29275.99884,29.65210841,401364,Lifestyle,Tablet,IN,206.5354518
vid_2814,50:41.0,10016,,157,30412.20278,15.97283855,420551,Gaming,Mobile,IN,225.0258335
vid_3082,50:41.0,10044,288,280,32174.11903,16.13587219,627949,Entertainment,TV,US,213.7816358
vid_4828,50:41.0,9936,969,427,44948.1905,10.16940174,305448,Tech,Tablet,CA,287.6738567
vid_2329,50:41.0,10017,702,468,20516.4926,29.96465937,311007,Music,Mobile,UK,169.0274455
vid_744,50:41.0,10026,1723,305,34525.03668,6.482135969,864353,Education,TV,US,249.8648682
vid_4698,50:41.0,10078,641,471,39524.66464,28.02210552,734971,Tech,Tablet,UK,257.9631183
vid_4671,50:41.0,9884,273,473,19352.00289,15.75736648,621839,Entertainment,Tablet,CA,155.5569976
vid_4817,50:41.0,10096,467,51,18630.28335,24.9354614,935700,Gaming,Mobile,DE,149.3403121
vid_277,50:41.0,9931,1141,124,27174.59315,7.999676597,711152,Lifestyle,Mobile,CA,201.6020028
vid_551,50:41.0,10016,1446,475,39081.79442,29.55760265,134698,Gaming,Mobile,CA,269.4567145
vid_1228,50:41.0,9951,1745,359,24036.77398,27.59278218,837314,Gaming,Tablet,DE,201.3330388
vid_2545,50:41.0,9895,1459,341,41689.57701,6.887605208,175461,Entertainment,Desktop,US,279.0410714
vid_4091,50:41.0,10056,1795,105,40647.44069,20.62463387,203879,Tech,Desktop,CA,276.6854911
vid_1801,50:41.0,9998,1077,247,59983.56045,13.01213421,356055,Music,Mobile,AU,357.6441998
vid_2025,50:41.0,9961,1534,258,40807.42376,13.66221104,217416,Entertainment,Desktop,UK,275.0885156
vid_4498,50:41.0,9940,1768,,54780.48493,9.76967922,205134,Lifestyle,Tablet,AU,346.9914775
vid_2259,50:41.0,9913,650,311,57030.01632,29.85211561,629582,Lifestyle,Tablet,US,337.0377184
vid_4656,50:41.0,9940,1767,379,16700.88906,27.32893689,721836,Education,Mobile,UK,167.4123021
vid_1078,50:41.0,10028,1764,70,31411.61527,21.12022023,743669,Gaming,Tablet,AU,231.8626063
vid_2447,50:41.0,9946,,464,15227.39604,2.434435463,376460,Music,Mobile,CA,157.2998815
vid_4122,50:41.0,9944,320,86,52023.32401,28.2101071,322482,Lifestyle,Tablet,CA,304.0560305
vid_251,50:41.0,9929,1876,244,19987.74351,12.20567526,5616,Tech,TV,AU,182.4041091
vid_1426,50:41.0,10041,727,51,28174.53766,23.17472345,856954,Music,TV,IN,198.5191795
vid_4908,50:41.0,9950,571,367,23228.77056,22.16763543,917777,Tech,Mobile,US,177.4780147
vid_3915,50:41.0,10138,681,133,46237.50534,20.40953994,71517,Lifestyle,Tablet,IN,284.8018379
vid_3808,50:41.0,10034,1952,72,39571.29513,14.10706514,469499,Entertainment,Tablet,IN,273.6285674
vid_3141,50:41.0,10050,811,,51798.762,22.96283803,532951,Tech,Desktop,US,313.4323541
vid_4620,50:41.0,10019,994,445,23088.37358,3.773874202,555502,Lifestyle,Desktop,US,185.7864887
vid_704,50:41.0,9968,1958,106,32945.1566,23.2604609,571162,Music,Desktop,DE,242.7330091
vid_1730,50:41.0,9891,1277,382,19204.77594,28.14877335,641539,Entertainment,Tablet,UK,170.5914163
vid_4440,50:41.0,10072,1832,,47715.61401,2.353097428,197828,Education,Mobile,DE,317.2247639
vid_2964,50:41.0,9951,,128,49095.45734,16.1337887,715300,Tech,Desktop,DE,293.6061304
vid_366,50:41.0,9968,1366,204,16901.32122,7.566394951,612877,Education,TV,UK,158.6032227
vid_4536,50:41.0,10066,289,207,18845.35327,5.605219102,738936,Gaming,Mobile,US,149.8198333
vid_3248,50:41.0,10093,1821,,34855.38557,7.672382883,406948,Lifestyle,TV,CA,253.0088955
vid_2652,50:41.0,9941,1931,318,51620.39847,5.493476699,952471,Tech,Desktop,DE,333.8170828
vid_4504,50:41.0,9966,365,238,43884.85694,10.2655991,944966,Lifestyle,Mobile,US,269.1874742
vid_1851,50:41.0,9950,1415,298,45686.1605,11.65301928,15449,Education,TV,CA,296.6743788
vid_3601,50:41.0,9784,884,359,20422.23882,29.84234512,24970,Education,Desktop,IN,168.6237378
vid_4846,50:41.0,9935,1028,347,44033.66235,19.16265374,171848,Tech,Mobile,DE,282.9961364
vid_1930,50:41.0,10129,1028,351,49213.54897,19.54215901,241338,Gaming,Tablet,DE,308.4964623
vid_41,50:41.0,9912,1667,309,30886.94615,29.57116843,121610,Music,TV,IN,231.2252335
vid_3617,50:41.0,9974,354,179,39628.71291,12.66520744,397225,Education,Mobile,IN,247.9602998
vid_293,50:41.0,9964,1022,85,43141.63817,19.64986052,280040,Entertainment,Mobile,AU,274.3355475
vid_1068,50:41.0,9985,1618,453,40853.15953,5.319367636,376478,Music,Desktop,US,280.2244592
vid_4027,50:41.0,9962,1270,411,42119.17383,18.13225375,414809,Entertainment,Tablet,AU,279.3702223
vid_181,50:41.0,10030,463,200,25120.76978,7.529626179,95649,Entertainment,TV,US,182.0882221
vid_1347,50:41.0,9981,1487,389,48181.54637,7.443993145,854010,Entertainment,Desktop,CA,311.4020251
vid_1629,50:41.0,9843,1742,191,23208.54728,16.22878551,676746,Lifestyle,Desktop,IN,193.9265748
vid_2668,50:41.0,10020,577,477,56819.80194,28.09448423,184030,Tech,Mobile,DE,338.202591
vid_3839,50:41.0,9871,700,78,26330.54811,21.86027252,51634,Lifestyle,Desktop,CA,188.9398582
vid_2860,50:41.0,10055,1536,310,53048.30689,25.93598999,790736,Education,Tablet,IN,334.2164898
vid_565,50:41.0,9919,412,243,36112.42584,11.3064814,918501,Music,Desktop,AU,233.1929243
vid_2102,50:41.0,9904,1782,198,36651.86533,10.82934375,432631,Lifestyle,Desktop,AU,258.4312169
vid_3011,50:41.0,10237,369,403,49558.66674,9.964442434,806031,Education,TV,US,300.253532
vid_4714,50:41.0,10199,637,289,20421.98007,16.15474943,607250,Education,Tablet,UK,165.3364404
vid_3855,50:41.0,9803,1010,192,29641.68776,9.775922106,807710,Entertainment,Tablet,UK,211.4834749
vid_3094,50:41.0,9917,1409,361,33046.63797,18.77705657,910032,Tech,Desktop,DE,237.892635
vid_523,50:41.0,10079,329,59,18428.89872,9.734319993,205016,Entertainment,TV,IN,146.0679446
vid_3987,50:41.0,10247,627,254,42271.95577,13.89806867,56023,Music,Tablet,AU,267.8255984
vid_3486,50:41.0,9887,1495,177,26612.60365,29.01210202,778934,Music,Tablet,CA,205.7184783
vid_3704,50:41.0,9886,1345,89,42605.2251,12.86859836,187479,Education,TV,DE,277.0204625
vid_4127,50:41.0,10028,1002,396,27077.28032,29.5036991,152149,Tech,Desktop,AU,203.934544
vid_715,50:41.0,10166,842,135,22131.1869,8.729072623,812975,Education,Tablet,UK,174.099169
vid_2259,50:41.0,9960,1424,69,18527.31689,27.73598621,209196,Tech,Desktop,AU,164.903928
vid_3436,50:41.0,9902,1037,318,47055.08656,25.07331139,473542,Tech,Mobile,IN,296.7250586
vid_3197,50:41.0,9897,,382,36558.94515,19.42148975,43487,Education,Mobile,AU,243.8458524
vid_1236,50:41.0,10275,1952,235,44299.97789,27.97797289,268929,Gaming,Desktop,IN,299.9793542
vid_3432,50:41.0,9993,1602,363,36817.61256,15.61536464,468888,Tech,Mobile,AU,259.4185528
vid_2753,50:41.0,10045,842,72,17532.54643,26.71007418,57195,Education,Tablet,DE,150.7054536
vid_2051,50:41.0,10003,1323,160,45168.35775,29.84280552,787993,Education,Desktop,AU,290.5562391
vid_3121,50:41.0,9959,1738,,53056.89007,8.133344998,720647,Education,Mobile,US,336.455172
vid_3658,50:41.0,9978,1008,262,42274.98828,7.828978945,192024,Music,TV,DE,273.1241796
vid_1894,50:41.0,10053,1934,367,27912.50949,20.79766396,229598,Music,Mobile,US,223.5227006
vid_902,50:41.0,10130,246,281,16606.67601,18.9878604,324612,Music,Tablet,AU,140.1317826
vid_3708,50:41.0,10002,823,,31179.41025,13.98488654,404841,Gaming,Desktop,US,220.1652997
vid_2356,50:41.0,10077,1824,95,48756.49653,5.787540063,811793,Entertainment,Tablet,DE,315.3519021
vid_4762,50:41.0,9971,1268,375,38905.65329,29.91027643,329963,Lifestyle,TV,DE,263.6137393
vid_322,50:41.0,10060,758,111,31301.19302,25.74868869,128886,Gaming,Desktop,IN,214.9229543
vid_1932,50:41.0,10083,1506,391,19827.69188,7.990126137,163772,Tech,Mobile,AU,178.619161
vid_1158,50:41.0,9971,1666,488,43144.09116,7.567411186,550098,Entertainment,TV,CA,292.3787428
vid_1411,50:41.0,10079,,183,16898.24429,28.0301622,805015,Education,Tablet,DE,162.0373579
vid_3615,50:41.0,10012,249,170,46671.53508,28.51483875,541438,Lifestyle,Mobile,CA,279.402573
vid_3483,50:41.0,10008,1447,453,57337.17611,25.02632004,944933,Lifestyle,Tablet,AU,355.1197453
vid_987,50:41.0,9903,1737,246,26099.31226,17.49470749,457402,Education,TV,DE,208.7271806
vid_2277,50:41.0,9953,,302,58180.45365,14.01265826,141499,Entertainment,Desktop,AU,358.8260231
vid_3731,50:41.0,9959,561,177,,10.71923685,340175,Gaming,Mobile,IN,321.6172062
vid_1197,50:41.0,10056,380,311,38224.48629,29.18994883,956711,Gaming,Tablet,DE,244.4828772
vid_1455,50:41.0,10014,1039,481,50571.24993,5.242092945,247880,Entertainment,Tablet,CA,316.7216134
vid_2806,50:41.0,9818,1174,483,,7.313831977,698337,Music,Desktop,IN,223.1621685
vid_773,50:41.0,9806,1006,92,36387.84968,24.53167968,549802,Gaming,Desktop,UK,241.5166425
vid_4591,50:41.0,10196,1010,414,29789.5733,12.18551999,888566,Lifestyle,Tablet,UK,218.0439632
vid_1334,50:41.0,9998,1440,,21372.28336,27.3561991,76735,Entertainment,Tablet,US,180.0099185
vid_2547,50:41.0,10012,1274,135,17250.3148,20.99442999,513139,Gaming,TV,US,157.710659
vid_4209,50:41.0,10050,455,246,45382.04386,29.26342051,447938,Music,Tablet,IN,278.3680489
vid_4112,50:41.0,10051,713,134,35669.62359,12.27756389,901471,Music,Mobile,DE,235.0930608
vid_2175,50:41.0,10076,1970,283,31745.87115,21.16939373,20976,Entertainment,Tablet,IN,240.8900671
vid_17,50:41.0,10009,1397,380,27838.90675,18.44812252,437815,Music,Tablet,IN,213.940268
vid_3054,50:41.0,10037,1938,382,23566.93472,17.19543059,272594,Entertainment,Tablet,US,203.2785267
vid_685,50:41.0,10037,926,242,47418.29377,21.82902841,707810,Gaming,Tablet,AU,295.9267801
vid_4845,50:41.0,9864,1133,246,56026.72419,15.53166897,382268,Music,TV,CA,339.2366658
vid_1856,50:41.0,10191,924,210,48886.10803,2.674796786,714014,Education,Tablet,US,303.0648734
vid_2963,50:41.0,10007,1443,202,42163.43794,8.634018486,287287,Tech,Desktop,US,279.1946301
vid_2633,50:41.0,9896,1851,278,46928.26344,27.00855268,184539,Entertainment,Tablet,IN,309.3988948
vid_1391,50:41.0,10000,517,74,48401.77998,26.94991418,427283,Entertainment,Tablet,DE,290.4535741
vid_1658,50:41.0,9927,745,474,38325.81669,10.55460536,868351,Tech,Tablet,DE,253.3633843
vid_4137,50:41.0,9966,569,470,58653.31232,9.343281888,979450,Tech,TV,UK,346.3075696
vid_1980,50:41.0,9940,,474,18950.0118,8.977329279,52561,Tech,TV,IN,166.3112846
vid_100,50:41.0,10005,1027,356,47994.6227,14.07514621,792229,Entertainment,TV,AU,302.1724516
vid_2599,50:41.0,10078,1571,389,38266.72591,8.014874996,987167,Entertainment,Tablet,IN,266.6073961
vid_4192,50:41.0,10091,1243,139,47997.54338,19.0742448,145007,Education,Mobile,UK,302.6171277
vid_973,50:41.0,10001,473,351,55156.49026,11.9031403,360673,Gaming,TV,AU,326.3087602
vid_4275,50:41.0,10065,1078,369,35169.35506,20.88160535,635317,Entertainment,Tablet,IN,243.1198839
vid_1098,50:41.0,9907,,355,35365.41743,19.66338221,469206,Music,Desktop,DE,235.864798
vid_3730,50:41.0,9918,854,464,41193.865,29.18206381,779000,Education,Desktop,AU,268.5395547
vid_2330,50:41.0,10215,753,215,48294.10374,28.16163905,160472,Music,Tablet,CA,297.545797
vid_2789,50:41.0,10137,639,385,33368.95913,11.24287199,427134,Tech,TV,US,227.7367513
vid_2975,50:41.0,9949,1578,175,22955.31482,22.8516461,163458,Music,Tablet,DE,190.1912795
vid_4125,50:41.0,9898,1441,69,48384.10527,9.655841431,678798,Music,Mobile,DE,305.6339628
vid_1312,50:41.0,9911,1739,441,52604.26339,28.95331781,177640,Entertainment,Desktop,US,337.1133099
vid_4833,50:41.0,10151,557,,29074.73208,27.73497001,983808,Gaming,Desktop,US,207.1003516
vid_1913,50:41.0,10155,1470,406,16817.55227,26.79602257,839809,Lifestyle,TV,UK,164.4419643
vid_2624,50:41.0,10074,1015,97,36850.17707,27.53774884,160514,Education,Desktop,IN,245.3333097
vid_2730,50:41.0,10005,1855,147,48703.73246,5.621863349,691445,Education,TV,CA,316.1545459
vid_2438,50:41.0,10196,329,242,46607.37124,13.96356579,64833,Lifestyle,Desktop,AU,282.6712601
vid_492,50:41.0,9992,1735,54,51487.15829,6.843779966,994023,Gaming,Desktop,UK,325.5484652
